,Unnamed: 0,ID,Stock,Date,User_Name,User_ID,User_Followers,User_Verified,User_Lists,Likes,Retweets,Replies,URL,Text,neg,neu,pos,compound,sentiment_type
162,162,1217051823443521536,JPM,2020-01-14 11:52:21+00:00,Investing.com,988955288,641885,1,4845,53,31,4,https://twitter.com/Investingcom/status/1217051823443521536,BREAKING JP Morgan Q4 Earnings EPS $ 2.57 est $ 2.35 Revenue $ 29.21 B est $ 27.87 B Investment Banking Rev $ 1.82 B est $ 1.84 B FICC Sales Trading Rev $ 3.45 B est $ 2.44 B Pretty good numbers from,0.0,0.758,0.242,0.824,POSITIVE
163,163,1217050840323842050,JPM,2020-01-14 11:48:26+00:00,LiveSquawk,59393368,216854,0,6051,37,24,1,https://twitter.com/LiveSquawk/status/1217050840323842050,JP Morgan 4Q19 Earnings Revenue $ 29.21 B est $ 27.31 B EPS $ 2.57 est $ 2.32 CIB Rev $ 9.47 B Commercial Banking $ 2.23 B Return On Common Equity 14,0.0,0.897,0.103,0.368,POSITIVE
164,164,1212401386832453632,AMC,2020-01-01 15:53:10+00:00,AMC Theatres,40245758,521581,1,2297,164,45,6,https://twitter.com/AMCTheatres/status/1212401386832453632,Here is the first official trailer for AQuietPlace Part II In theatres March 20,0.0,1.0,0.0,0.0,NEUTRAL
165,165,1212576525075152896,AMC,2020-01-02 03:29:06+00:00,Devanny Pinn,33109779,29290,1,358,93,26,11,https://twitter.com/DevannyPinn/status/1212576525075152896,"Just announced , my paranormal thriller THE DAWN hits theaters Jan 10th Im so nervous exited TheDawnFilm theamityvilledawn horror horrormovies paranormal comingsoon",0.249,0.697,0.054,-0.722,NEGATIVE
166,166,1213505399451615232,AMC,2020-01-04 17:00:07+00:00,GR Studios,398090910,3629,0,13,80,52,6,https://twitter.com/GKMediaUSA/status/1213505399451615232,Here is the complete list of location Enjoy the film on best screens Our super bad arrives in style darbarfromJan 8 in NorthAmerica,0.107,0.549,0.345,0.8316,POSITIVE
167,167,1213494838915686400,AMC,2020-01-04 16:18:09+00:00,Rajinikanth Fans,497770148,69865,0,51,241,109,8,https://twitter.com/RajiniFC/status/1213494838915686400,Massive release plan for Darbar in the USA Here is the AMC Theatre list for the Tamil and Telugu versions Ticket bookings for the remaining locations will be opened on Monday DarbarInUSA,0.0,1.0,0.0,0.0,NEUTRAL
168,168,1213492053839093760,AMC,2020-01-04 16:07:05+00:00,PrimeMedia,1264698811,6282,0,20,235,100,5,https://twitter.com/PrimeMediaUS/status/1213492053839093760,Darbar final list Will play both Tamil Telugu in all locs Tkts will open on Monday in locs that aren t opened yet,0.0,0.897,0.103,0.34,POSITIVE
169,169,1213618744582270976,AMC,2020-01-05 00:30:31+00:00,𝐑𝐚𝐣𝐢𝐧𝐢☆𝐅𝐨𝐥𝐥𝐨𝐰𝐞𝐫𝐬,208936817,35665,0,32,204,94,3,https://twitter.com/RajiniFoLLowers/status/1213618744582270976,USA List .. Many screens added Darbar Grand USA Premieres on Jan 8th,0.0,0.8,0.2,0.4588,POSITIVE
170,170,1213618064908050432,AMC,2020-01-05 00:27:49+00:00,PaniPuri,908965886781923328,19975,0,15,131,61,1,https://twitter.com/THEPANIPURI/status/1213618064908050432,"Darbar USA List .. Grand USA Premieres on Jan 8th .. Bookings Opened Now , Book Your Tickets Now .. Rajini Rajinikanth Nayanthara NivethaThomas",0.0,0.88,0.12,0.4588,POSITIVE
171,171,1214189251904069632,AMC,2020-01-06 14:17:30+00:00,AMC Theatres,40245758,521581,1,2297,156,61,9,https://twitter.com/AMCTheatres/status/1214189251904069632,"Here is your first look at the NewMutants Arriving in theatres at AMC April 3 , 2020",0.0,1.0,0.0,0.0,NEUTRAL
172,172,1214036367090565121,AMC,2020-01-06 04:10:00+00:00,AMC Theatres,40245758,521581,1,2297,83,21,7,https://twitter.com/AMCTheatres/status/1214036367090565121,And the GoldenGlobes winner for Best Motion Picture Drama is,0.0,0.5,0.5,0.8402,POSITIVE
173,173,1214033025383751681,AMC,2020-01-06 03:56:43+00:00,AMC Theatres,40245758,521581,1,2297,332,57,9,https://twitter.com/AMCTheatres/status/1214033025383751681,The GoldenGlobes winner for Best Performance by an Actor in a Motion Picture Drama is JoaquinPhoenix,0.0,0.619,0.381,0.8402,POSITIVE
174,174,1214031317408665600,AMC,2020-01-06 03:49:56+00:00,AMC Theatres,40245758,521581,1,2297,86,15,1,https://twitter.com/AMCTheatres/status/1214031317408665600,And the GoldenGlobes winner for Best Motion Picture Musical or Comedy is,0.0,0.462,0.538,0.8885,POSITIVE
175,175,1214029001716621312,AMC,2020-01-06 03:40:44+00:00,AMC Theatres,40245758,521581,1,2297,129,20,1,https://twitter.com/AMCTheatres/status/1214029001716621312,Congratulations to Awkwafina the GoldenGlobes winner for Best Performance by an Actress in a Motion Picture Musical or Comedy,0.0,0.493,0.507,0.9371,POSITIVE
176,176,1214565697868587010,AMC,2020-01-07 15:13:22+00:00,PrimeMedia,1264698811,6282,0,20,74,41,7,https://twitter.com/PrimeMediaUS/status/1214565697868587010,"Darbar Highwoods , Tampa update their last show of the day is 8 30pm If we don t get permission for early premier shows then they won t have premier show tomm Options are Villagion Cinemas , Britton 8 Regal Citrus Park 24",0.0,0.907,0.093,0.5719,POSITIVE
177,177,1214940439696027660,AMC,2020-01-08 16:02:27+00:00,AMC Theatres,40245758,521581,1,2297,49,13,2,https://twitter.com/AMCTheatres/status/1214940439696027660,Discover the truth about Brahms TheBoy 2 coming to AMC this February Set a ticket reminder now,0.0,0.859,0.141,0.3182,POSITIVE
178,178,1215332415159164930,AMC,2020-01-09 18:00:02+00:00,AMC Theatres,40245758,521581,1,2297,287,113,50,https://twitter.com/AMCTheatres/status/1215332415159164930,Zoom in on this BOSS prize pack Follow Like now to be entered to win See LikeABoss this weekend at AMC,0.0,0.652,0.348,0.8625,POSITIVE
179,179,1215315638798954498,AMC,2020-01-09 16:53:22+00:00,AMC Theatres,40245758,521581,1,2297,72,24,2,https://twitter.com/AMCTheatres/status/1215315638798954498,"Gotham s worst brings out their best Meet Harley Quinn , Black Canary , Huntress , Renee Montoya , and Cassandra Cain BirdsOfPrey arrives in theatres February 7 Ticket Reminder",0.135,0.726,0.139,0.0258,POSITIVE
180,180,1215106678191865856,AMC,2020-01-09 03:03:02+00:00,AMC Theatres,40245758,521581,1,2297,50,23,1,https://twitter.com/AMCTheatres/status/1215106678191865856,"Set at the bottom of the ocean , is a this year s first adventure thriller that will have audiences on the edge of their seats Read On",0.0,0.861,0.139,0.4019,POSITIVE
181,181,1216046040647946240,AMC,2020-01-11 17:15:43+00:00,leah ☽,2320567193,1007,0,3,67,17,8,https://twitter.com/leahhhtaylor/status/1216046040647946240,hey what on earth is on your seats,0.0,1.0,0.0,0.0,NEUTRAL
182,182,1216768098704949248,AMC,2020-01-13 17:04:55+00:00,AMC Theatres,40245758,521581,1,2297,274,71,7,https://twitter.com/AMCTheatres/status/1216768098704949248,How far are we allowed to go to fix something that s broken Here is the teaser trailer for MORBIUS Coming to AMC this summer,0.188,0.812,0.0,-0.6249,NEGATIVE
183,183,1216717250645975042,AMC,2020-01-13 13:42:52+00:00,AMC Theatres,40245758,521581,1,2297,139,31,18,https://twitter.com/AMCTheatres/status/1216717250645975042,Best Picture OscarNoms Ford v Ferrari The Irishman Jojo Rabbit Joker Little Women Marriage Story 1917 Once a Upon Time ... in Hollywood Parasite,0.0,0.778,0.222,0.6908,POSITIVE
184,184,1216712985953128449,AMC,2020-01-13 13:25:55+00:00,AMC Theatres,40245758,521581,1,2297,57,13,8,https://twitter.com/AMCTheatres/status/1216712985953128449,Best Supporting Actor OscarNoms Brad Pitt Once Upon a Time in Hollywood Tom Hanks A Beautiful Day in the Neighborhood Anthony Hopkins The Two Popes Al Pacino The Irishman Joe Pesci The Irishman,0.0,0.718,0.282,0.9001,POSITIVE
185,185,1217068727205756928,AMC,2020-01-14 12:59:31+00:00,AMC Theatres,40245758,521581,1,2297,41,15,3,https://twitter.com/AMCTheatres/status/1217068727205756928,Superheroes just got an upgrade Check out the new Bloodshot international trailer In theatres March 13 set a ticket reminder now,0.0,1.0,0.0,0.0,NEUTRAL
186,186,1212472975062163457,PFE,2020-01-01 20:37:38+00:00,dough,3426014292,32982,0,856,93,36,5,https://twitter.com/semodough/status/1212472975062163457,William BLAIR excellent slide on Platform GeneTherapy Companies Will Likely Drive Innovation While Gene Therapy Users Have Greater Capital number indicates of gene therapy programs each company has,0.0,0.704,0.296,0.8442,POSITIVE
187,187,1212382370390827011,PFE,2020-01-01 14:37:36+00:00,Blue Chip Daily Trend Report,1205452857077571586,2635,0,81,228,45,20,https://twitter.com/BlueChipDailyTR/status/1212382370390827011,"My 2020 Turnaround Ideas List Video These are not my traditional uptrend names , but potential turnaround ideas 20 charts in about 20 minutes",0.0,1.0,0.0,0.0,NEUTRAL
188,188,1212348235936874496,PFE,2020-01-01 12:21:58+00:00,Gualestrit,857693619406467072,50532,0,705,121,48,2,https://twitter.com/gualestrit/status/1212348235936874496,Dow Jones 2019 Apple 84 Microsoft 55 JPMorgan 43 Visa 42 United Technologies 41 ... Exxon Mobil 2 Boeing 1 3M 7 Pfizer 10 Walgreens 14,0.0,0.887,0.113,0.4215,POSITIVE
